fill_id,order_id,symbol,strategy,side,price,qty,commission,timestamp_ns
F17599,mr_X6683,AAPL,mr,BUY,150.0400,100,0.1000,3259600000000
F17602,mr_S43,AAPL,mr,SELL,150.3200,50,0.0500,3259700000000
F17604,mr_S5405,AAPL,mr,SELL,150.3200,50,0.0500,3259700000000
F17605,mr_X6684,AAPL,mr,BUY,150.0400,100,0.1000,3259800000000
F17608,mr_S5405,AAPL,mr,SELL,150.3200,100,0.1000,3259900000000
F17609,mr_X6685,AAPL,mr,BUY,150.0400,100,0.1000,3260100000000
F17612,mr_S6234,AAPL,mr,SELL,150.3200,100,0.1000,3260200000000
F17613,mr_X6686,AAPL,mr,BUY,150.3200,50,0.0500,3260200000000
F17614,mr_S6234,AAPL,mr,SELL,150.3200,50,0.0500,3260200000000
F17615,mr_X6686,AAPL,mr,BUY,150.3200,50,0.0500,3260200000000
F17616,mr_S6235,AAPL,mr,SELL,150.3200,50,0.0500,3260200000000
F17617,mr_X6687,AAPL,mr,BUY,150.0400,100,0.1000,3260700000000
F17620,mr_S6235,AAPL,mr,SELL,150.3200,100,0.1000,3260800000000
F17621,mr_X6688,AAPL,mr,BUY,150.3200,100,0.1000,3260800000000
F17622,mr_S6236,AAPL,mr,SELL,150.3200,100,0.1000,3260800000000
F17623,mr_X6689,AAPL,mr,BUY,150.0400,100,0.1000,3261000000000
F17626,mr_S6236,AAPL,mr,SELL,150.3200,50,0.0500,3261100000000
F17628,mr_S6237,AAPL,mr,SELL,150.3200,50,0.0500,3261100000000
F17629,mr_X6690,AAPL,mr,BUY,150.0400,100,0.1000,3261300000000
F17632,mr_S6237,AAPL,mr,SELL,150.3200,100,0.1000,3261400000000
F17633,mr_X6691,AAPL,mr,BUY,150.0400,100,0.1000,3261500000000
F17636,mr_S6371,AAPL,mr,SELL,150.3200,100,0.1000,3261600000000
F17637,mr_X6692,AAPL,mr,BUY,150.0300,100,0.1000,3262800000000
F17640,mr_S6371,AAPL,mr,SELL,150.3200,50,0.0500,3262900000000
F17642,mr_S5406,AAPL,mr,SELL,150.3300,50,0.0500,3262900000000
F17643,mr_X6693,AAPL,mr,BUY,150.0300,100,0.1000,3263100000000
F17646,mr_S5406,AAPL,mr,SELL,150.3300,100,0.1000,3263200000000
F17647,mr_X6694,AAPL,mr,BUY,150.3300,100,0.1000,3263200000000
F17648,mr_S5407,AAPL,mr,SELL,150.3300,100,0.1000,3263200000000
F17649,mr_X6695,AAPL,mr,BUY,150.0800,100,0.1000,3268900000000
F17652,mr_S5407,AAPL,mr,SELL,150.3300,50,0.0500,3269000000000
F17654,mr_S5408,AAPL,mr,SELL,150.3300,50,0.0500,3269000000000
F17655,mr_X6696,AAPL,mr,BUY,150.0800,100,0.1000,3269400000000
F17658,mr_S5408,AAPL,mr,SELL,150.3300,100,0.1000,3269500000000
F17659,mr_X6697,AAPL,mr,BUY,150.3300,100,0.1000,3269500000000
F17660,mr_S5475,AAPL,mr,SELL,150.3300,100,0.1000,3269500000000
F17661,mr_X6698,AAPL,mr,BUY,150.0700,100,0.1000,3272400000000
F17664,mr_S5475,AAPL,mr,SELL,150.3300,50,0.0500,3272500000000
F17666,mr_S6238,AAPL,mr,SELL,150.3300,50,0.0500,3272500000000
F17667,mr_X6699,AAPL,mr,BUY,150.0400,100,0.1000,3276800000000
F17670,mr_S6238,AAPL,mr,SELL,150.3300,100,0.1000,3276900000000
F17671,mr_X6700,AAPL,mr,BUY,150.0400,100,0.1000,3277300000000
F17674,mr_S6239,AAPL,mr,SELL,150.3300,100,0.1000,3277400000000
F17675,mr_X6701,AAPL,mr,BUY,150.0400,100,0.1000,3277700000000
F17678,mr_S6239,AAPL,mr,SELL,150.3300,50,0.0500,3277800000000
F17680,mr_S6240,AAPL,mr,SELL,150.3300,50,0.0500,3277800000000
F17681,mr_X6702,AAPL,mr,BUY,150.1100,100,0.1000,3280300000000
F17684,mr_S6240,AAPL,mr,SELL,150.3300,100,0.1000,3282900000000
F17685,mr_X6703,AAPL,mr,BUY,150.1300,100,0.1000,3283200000000
F17688,mr_S6241,AAPL,mr,SELL,150.3300,100,0.1000,3283800000000
F17689,mr_X6704,AAPL,mr,BUY,150.1600,100,0.1000,3286400000000
F17692,mr_S6241,AAPL,mr,SELL,150.3300,50,0.0500,3286500000000
F17694,mr_S6243,AAPL,mr,SELL,150.3300,50,0.0500,3286500000000
F17695,mr_X6705,AAPL,mr,BUY,150.3300,100,0.1000,3286500000000
F17696,mr_S6243,AAPL,mr,SELL,150.3300,100,0.1000,3286500000000
F17697,mr_X6706,AAPL,mr,BUY,150.1600,100,0.1000,3286900000000
F17700,mr_S6367,AAPL,mr,SELL,150.3300,100,0.1000,3287000000000
F17701,mr_X6707,AAPL,mr,BUY,150.1600,100,0.1000,3287100000000
F17704,mr_S6367,AAPL,mr,SELL,150.3300,50,0.0500,3287200000000
F17706,mr_S6368,AAPL,mr,SELL,150.3300,50,0.0500,3287200000000
F17707,mr_X6708,AAPL,mr,BUY,150.3300,100,0.1000,3287200000000
F17708,mr_S6368,AAPL,mr,SELL,150.3300,100,0.1000,3287200000000
F17709,mr_X6709,AAPL,mr,BUY,150.1700,100,0.1000,3287300000000
F17712,mr_S6369,AAPL,mr,SELL,150.3300,100,0.1000,3287400000000
F17713,mr_X6710,AAPL,mr,BUY,150.3300,50,0.0500,3287400000000
F17714,mr_S6369,AAPL,mr,SELL,150.3300,50,0.0500,3287400000000
F17715,mr_X6710,AAPL,mr,BUY,150.3300,50,0.0500,3287400000000
F17716,mr_S6370,AAPL,mr,SELL,150.3300,50,0.0500,3287400000000
F17717,mr_X6711,AAPL,mr,BUY,150.1700,100,0.1000,3287600000000
F17720,mr_S6370,AAPL,mr,SELL,150.3300,100,0.1000,3287700000000
F17721,mr_X6712,AAPL,mr,BUY,150.1700,100,0.1000,3288000000000
F17724,mr_S6372,AAPL,mr,SELL,150.3300,100,0.1000,3288100000000
F17725,mr_X6713,AAPL,mr,BUY,150.3300,50,0.0500,3288100000000
F17726,mr_S6372,AAPL,mr,SELL,150.3300,50,0.0500,3288100000000
F17727,mr_X6713,AAPL,mr,BUY,150.3300,50,0.0500,3288100000000
F17728,mr_S6373,AAPL,mr,SELL,150.3300,50,0.0500,3288100000000
F17729,mr_X6714,AAPL,mr,BUY,150.1800,100,0.1000,3289000000000
F17732,mr_S6373,AAPL,mr,SELL,150.3300,100,0.1000,3289100000000
F17733,mr_X6715,AAPL,mr,BUY,150.1800,100,0.1000,3289300000000
F17736,mr_S6374,AAPL,mr,SELL,150.3300,100,0.1000,3289400000000
F17737,mr_X6716,AAPL,mr,BUY,150.1700,100,0.1000,3289800000000
F17740,mr_S6374,AAPL,mr,SELL,150.3300,50,0.0500,3289900000000
F17742,mr_S6242,AAPL,mr,SELL,150.3400,50,0.0500,3289900000000
F17743,mr_X6717,AAPL,mr,BUY,150.1400,100,0.1000,3292400000000
F17746,mr_S6242,AAPL,mr,SELL,150.3400,100,0.1000,3293700000000
F17750,mr_S6244,AAPL,mr,SELL,150.3400,100,0.1000,3296700000000
F17752,mr_S6244,AAPL,mr,SELL,150.3400,50,0.0500,3296800000000
F17754,mr_S6375,AAPL,mr,SELL,150.3400,50,0.0500,3296800000000
F17758,mr_B5838,AAPL,mr,BUY,149.7900,50,0.0500,3298600000000
F17760,mr_B5932,AAPL,mr,BUY,149.7900,50,0.0500,3298600000000
F17764,mr_S6375,AAPL,mr,SELL,150.3400,100,0.1000,3298700000000
F17768,mr_B5932,AAPL,mr,BUY,149.7900,100,0.1000,3299000000000
F17769,mr_X6718,AAPL,mr,BUY,149.8600,100,0.1000,3300600000000
F17771,mr_X6718,AAPL,mr,BUY,150.3400,100,0.1000,3300600000000
F17772,mr_S6376,AAPL,mr,SELL,150.3400,100,0.1000,3300600000000
F17773,mr_X6719,AAPL,mr,BUY,150.3100,100,0.1000,3300800000000
F17776,mr_S6376,AAPL,mr,SELL,150.3400,50,0.0500,3300900000000
F17778,mr_S6245,AAPL,mr,SELL,150.3500,50,0.0500,3300900000000
F17779,mr_X6720,AAPL,mr,BUY,150.3500,100,0.1000,3300900000000
F17780,mr_S6245,AAPL,mr,SELL,150.3500,100,0.1000,3300900000000
F17781,mr_X6721,AAPL,mr,BUY,150.3000,100,0.1000,3303600000000
F17784,mr_S6246,AAPL,mr,SELL,150.3500,100,0.1000,3303700000000
F17785,mr_X6722,AAPL,mr,BUY,150.3000,100,0.1000,3304100000000
F17788,mr_S6246,AAPL,mr,SELL,150.3500,50,0.0500,3304200000000
F17790,mr_S6378,AAPL,mr,SELL,150.3500,50,0.0500,3304200000000
F17791,mr_X6723,AAPL,mr,BUY,150.3000,100,0.1000,3304300000000
F17794,mr_S6378,AAPL,mr,SELL,150.3500,100,0.1000,3304400000000
F17795,mr_X6724,AAPL,mr,BUY,150.3500,100,0.1000,3304400000000
F17796,mr_S6379,AAPL,mr,SELL,150.3500,100,0.1000,3304400000000
F17797,mr_X6725,AAPL,mr,BUY,150.3000,100,0.1000,3304500000000
F17800,mr_S6379,AAPL,mr,SELL,150.3500,50,0.0500,3304600000000
F17802,mr_S6247,AAPL,mr,SELL,150.3600,50,0.0500,3304600000000
F17804,mr_S6247,AAPL,mr,SELL,150.3600,100,0.1000,3305400000000
F17806,mr_S6248,AAPL,mr,SELL,150.3600,100,0.1000,3305400000000
F17810,mr_B5933,AAPL,mr,BUY,149.7900,100,0.1000,3305500000000
F17811,mr_X6726,AAPL,mr,BUY,149.9000,100,0.1000,3308100000000
F17813,mr_X6726,AAPL,mr,BUY,150.3600,50,0.0500,3308100000000
F17814,mr_S6248,AAPL,mr,SELL,150.3600,50,0.0500,3308100000000
F17815,mr_X6726,AAPL,mr,BUY,150.3600,50,0.0500,3308100000000
F17816,mr_S6377,AAPL,mr,SELL,150.3600,50,0.0500,3308100000000
F17817,mr_X6727,AAPL,mr,BUY,150.3600,100,0.1000,3308500000000
F17818,mr_S6377,AAPL,mr,SELL,150.3600,100,0.1000,3308500000000
F17819,mr_X6728,AAPL,mr,BUY,150.3500,100,0.1000,3311100000000
F17822,mr_S5387,AAPL,mr,SELL,150.3700,100,0.1000,3311200000000
F17823,mr_X6729,AAPL,mr,BUY,150.3300,100,0.1000,3311300000000
F17826,mr_S5387,AAPL,mr,SELL,150.3700,50,0.0500,3311400000000
F17828,mr_S5389,AAPL,mr,SELL,150.3700,50,0.0500,3311400000000
F17829,mr_X6730,AAPL,mr,BUY,150.3300,100,0.1000,3311500000000
F17832,mr_S5389,AAPL,mr,SELL,150.3700,100,0.1000,3311600000000
F17833,mr_X6731,AAPL,mr,BUY,150.3700,100,0.1000,3311600000000
F17834,mr_S5390,AAPL,mr,SELL,150.3700,100,0.1000,3311600000000
F17835,mr_X6732,AAPL,mr,BUY,150.3400,100,0.1000,3311700000000
F17838,mr_S5390,AAPL,mr,SELL,150.3700,50,0.0500,3311800000000
F17840,mr_S6155,AAPL,mr,SELL,150.3700,50,0.0500,3311800000000
F17841,mr_X6733,AAPL,mr,BUY,150.3400,100,0.1000,3313300000000
F17844,mr_S6155,AAPL,mr,SELL,150.3700,100,0.1000,3313400000000
F17845,mr_X6734,AAPL,mr,BUY,150.3700,100,0.1000,3313400000000
F17846,mr_S6380,AAPL,mr,SELL,150.3700,100,0.1000,3313400000000
F17847,mr_X6735,AAPL,mr,BUY,150.3400,100,0.1000,3313600000000
F17850,mr_S6380,AAPL,mr,SELL,150.3700,50,0.0500,3313700000000
F17852,mr_S6156,AAPL,mr,SELL,150.3800,50,0.0500,3313700000000
F17853,mr_X6736,AAPL,mr,BUY,150.3800,100,0.1000,3313700000000
F17854,mr_S6156,AAPL,mr,SELL,150.3800,100,0.1000,3313700000000
F17855,mr_X6737,AAPL,mr,BUY,150.3500,100,0.1000,3313900000000
F17858,mr_S6381,AAPL,mr,SELL,150.3800,100,0.1000,3314000000000
F17859,mr_X6738,AAPL,mr,BUY,150.3400,100,0.1000,3314500000000
F17862,mr_S6381,AAPL,mr,SELL,150.3800,50,0.0500,3314600000000
F17864,mr_S6139,AAPL,mr,SELL,150.4000,50,0.0500,3314600000000
F17865,mr_X6739,AAPL,mr,BUY,150.3400,100,0.1000,3316000000000
F17868,mr_S6139,AAPL,mr,SELL,150.4000,100,0.1000,3316100000000
F17869,mr_X6740,AAPL,mr,BUY,150.3400,100,0.1000,3316300000000
F17872,mr_S6171,AAPL,mr,SELL,150.4000,100,0.1000,3316400000000
F17873,mr_X6741,AAPL,mr,BUY,150.3400,100,0.1000,3317100000000
F17876,mr_S6171,AAPL,mr,SELL,150.4000,50,0.0500,3317200000000
F17878,mr_S6613,AAPL,mr,SELL,150.4000,50,0.0500,3317200000000
F17879,mr_X6742,AAPL,mr,BUY,150.3700,100,0.1000,3319700000000
F17882,mr_S6613,AAPL,mr,SELL,150.4000,100,0.1000,3319800000000
F17883,mr_X6743,AAPL,mr,BUY,150.4000,100,0.1000,3319800000000
F17884,mr_S6614,AAPL,mr,SELL,150.4000,100,0.1000,3319800000000
F17885,mr_X6744,AAPL,mr,BUY,150.3700,100,0.1000,3322200000000
F17888,mr_S6614,AAPL,mr,SELL,150.4000,50,0.0500,3322300000000
F17890,mr_S6615,AAPL,mr,SELL,150.4000,50,0.0500,3322300000000
F17892,mr_S6615,AAPL,mr,SELL,150.4000,100,0.1000,3323100000000
F17894,mr_S6617,AAPL,mr,SELL,150.4000,100,0.1000,3323100000000
F17898,mr_B5933,AAPL,mr,BUY,149.7900,50,0.0500,3323200000000
F17900,mr_B5934,AAPL,mr,BUY,149.7900,50,0.0500,3323200000000
F17904,mr_S6617,AAPL,mr,SELL,150.4000,50,0.0500,3323300000000
F17906,mr_S6618,AAPL,mr,SELL,150.4000,50,0.0500,3323300000000
F17910,mr_B5934,AAPL,mr,BUY,149.7900,100,0.1000,3323500000000
F17914,mr_S6618,AAPL,mr,SELL,150.4000,100,0.1000,3324100000000
F17918,mr_B5937,AAPL,mr,BUY,149.7900,100,0.1000,3324800000000
F17919,mr_X6745,AAPL,mr,BUY,150.0000,100,0.1000,3326700000000
F17921,mr_X6745,AAPL,mr,BUY,150.4000,100,0.1000,3326700000000
F17922,mr_S6619,AAPL,mr,SELL,150.4000,100,0.1000,3326700000000
F17923,mr_X6746,AAPL,mr,BUY,150.4000,50,0.0500,3328600000000
F17924,mr_S6619,AAPL,mr,SELL,150.4000,50,0.0500,3328600000000
F17925,mr_X6746,AAPL,mr,BUY,150.4000,50,0.0500,3328600000000
F17926,mr_S6620,AAPL,mr,SELL,150.4000,50,0.0500,3328600000000
F17927,mr_X6747,AAPL,mr,BUY,150.4000,100,0.1000,3329100000000
F17928,mr_S6620,AAPL,mr,SELL,150.4000,100,0.1000,3329100000000
F17929,mr_X6748,AAPL,mr,BUY,150.4100,100,0.1000,3329200000000
F17930,mr_S6140,AAPL,mr,SELL,150.4100,100,0.1000,3329200000000
F17934,mr_B5937,AAPL,mr,BUY,149.7900,50,0.0500,3332800000000
F17936,mr_B5938,AAPL,mr,BUY,149.7900,50,0.0500,3332800000000
F17937,mr_B6749,AAPL,mr,BUY,150.3800,100,0.1000,3332800000000
F17939,mr_B6749,AAPL,mr,BUY,150.4100,50,0.0500,3332800000000
F17940,mr_S6140,AAPL,mr,SELL,150.4100,50,0.0500,3332800000000
F17944,mr_S6170,AAPL,mr,SELL,150.4100,100,0.1000,3332900000000
F17945,mr_B6750,AAPL,mr,BUY,150.4100,50,0.0500,3332900000000
F17946,mr_S6170,AAPL,mr,SELL,150.4100,50,0.0500,3332900000000
F17947,mr_B6750,AAPL,mr,BUY,150.4100,100,0.1000,3332900000000
F17948,mr_S6616,AAPL,mr,SELL,150.4100,100,0.1000,3332900000000
F17950,mr_S6616,AAPL,mr,SELL,150.4100,50,0.0500,3333000000000
F17952,mr_S6629,AAPL,mr,SELL,150.4100,50,0.0500,3333000000000
F17953,mr_X6751,AAPL,mr,BUY,150.3500,100,0.1000,3336400000000
F17956,mr_S6629,AAPL,mr,SELL,150.4100,100,0.1000,3336500000000
F17957,mr_X6752,AAPL,mr,BUY,150.4100,100,0.1000,3336500000000
F17958,mr_S6630,AAPL,mr,SELL,150.4100,100,0.1000,3336500000000
F17959,mr_X6753,AAPL,mr,BUY,150.3400,100,0.1000,3336600000000
F17962,mr_S6630,AAPL,mr,SELL,150.4100,50,0.0500,3336700000000
F17964,mr_S6631,AAPL,mr,SELL,150.4100,50,0.0500,3336700000000
F17965,mr_X6754,AAPL,mr,BUY,150.4100,100,0.1000,3336700000000
F17966,mr_S6631,AAPL,mr,SELL,150.4100,100,0.1000,3336700000000
F17967,mr_X6755,AAPL,mr,BUY,150.3400,100,0.1000,3337000000000
F17970,mr_S6632,AAPL,mr,SELL,150.4100,100,0.1000,3337100000000
F17971,mr_X6756,AAPL,mr,BUY,150.4100,50,0.0500,3337100000000
F17972,mr_S6632,AAPL,mr,SELL,150.4100,50,0.0500,3337100000000
F17973,mr_X6756,AAPL,mr,BUY,150.4200,50,0.0500,3337100000000
F17974,mr_S6382,AAPL,mr,SELL,150.4200,50,0.0500,3337100000000
F17975,mr_X6757,AAPL,mr,BUY,150.3400,100,0.1000,3337400000000
F17978,mr_S6382,AAPL,mr,SELL,150.4200,100,0.1000,3337500000000
F17979,mr_X6758,AAPL,mr,BUY,150.3400,100,0.1000,3337600000000
F17982,mr_S6384,AAPL,mr,SELL,150.4200,100,0.1000,3337700000000
F17983,mr_X6759,AAPL,mr,BUY,150.3400,100,0.1000,3338000000000
F17986,mr_S6384,AAPL,mr,SELL,150.4200,50,0.0500,3338100000000
F17988,mr_S6633,AAPL,mr,SELL,150.4200,50,0.0500,3338100000000
F17989,mr_X6760,AAPL,mr,BUY,150.3500,100,0.1000,3339300000000
F17992,mr_S6633,AAPL,mr,SELL,150.4200,100,0.1000,3339400000000
F17993,mr_X6761,AAPL,mr,BUY,150.4200,100,0.1000,3339400000000
F17994,mr_S6635,AAPL,mr,SELL,150.4200,100,0.1000,3339400000000
F17995,mr_X6762,AAPL,mr,BUY,150.3400,100,0.1000,3339500000000
F17998,mr_S6635,AAPL,mr,SELL,150.4200,50,0.0500,3339600000000
F18000,mr_S6172,AAPL,mr,SELL,150.4300,50,0.0500,3339600000000
F18001,mr_X6763,AAPL,mr,BUY,150.4300,100,0.1000,3339600000000
F18002,mr_S6172,AAPL,mr,SELL,150.4300,100,0.1000,3339600000000
F18003,mr_X6764,AAPL,mr,BUY,150.3500,100,0.1000,3339700000000
F18006,mr_S6173,AAPL,mr,SELL,150.4300,100,0.1000,3339800000000
F18007,mr_X6765,AAPL,mr,BUY,150.3500,100,0.1000,3339900000000
F18010,mr_S6173,AAPL,mr,SELL,150.4300,50,0.0500,3340000000000
F18012,mr_S6174,AAPL,mr,SELL,150.4300,50,0.0500,3340000000000
F18013,mr_X6766,AAPL,mr,BUY,150.4300,100,0.1000,3340000000000
F18014,mr_S6174,AAPL,mr,SELL,150.4300,100,0.1000,3340000000000
F18015,mr_X6767,AAPL,mr,BUY,150.3500,100,0.1000,3340100000000
F18018,mr_S6383,AAPL,mr,SELL,150.4300,100,0.1000,3340200000000
F18019,mr_X6768,AAPL,mr,BUY,150.3500,100,0.1000,3340400000000
F18022,mr_S6383,AAPL,mr,SELL,150.4300,50,0.0500,3340500000000
F18024,mr_S6634,AAPL,mr,SELL,150.4300,50,0.0500,3340500000000
F18025,mr_X6769,AAPL,mr,BUY,150.3500,100,0.1000,3340900000000
F18028,mr_S6634,AAPL,mr,SELL,150.4300,100,0.1000,3341000000000
F18029,mr_X6770,AAPL,mr,BUY,150.3200,100,0.1000,3343100000000
F18032,mr_S6385,AAPL,mr,SELL,150.4400,100,0.1000,3343200000000
F18033,mr_X6771,AAPL,mr,BUY,150.4400,50,0.0500,3343200000000
F18034,mr_S6385,AAPL,mr,SELL,150.4400,50,0.0500,3343200000000
F18035,mr_X6771,AAPL,mr,BUY,150.4500,50,0.0500,3343200000000
F18036,mr_S6386,AAPL,mr,SELL,150.4500,50,0.0500,3343200000000
F18037,mr_X6772,AAPL,mr,BUY,150.2100,100,0.1000,3348900000000
F18040,mr_S6386,AAPL,mr,SELL,150.4500,100,0.1000,3440600000000
F18042,mr_B6778,AAPL,mr,BUY,150.4100,100,0.1000,3440700000000
F18044,mr_S6412,AAPL,mr,SELL,150.4500,100,0.1000,3440800000000
F18046,mr_B6778,AAPL,mr,BUY,150.4100,50,0.0500,3440900000000
F18048,mr_B6777,AAPL,mr,BUY,150.4000,50,0.0500,3440900000000
F18050,mr_S6412,AAPL,mr,SELL,150.4500,50,0.0500,3441000000000
F18052,mr_S6414,AAPL,mr,SELL,150.4500,50,0.0500,3441000000000
F18054,mr_B6777,AAPL,mr,BUY,150.4000,100,0.1000,3441100000000
F18056,mr_S6414,AAPL,mr,SELL,150.4500,100,0.1000,3441200000000
F18058,mr_B6779,AAPL,mr,BUY,150.4000,100,0.1000,3441300000000
F18060,mr_S6415,AAPL,mr,SELL,150.4500,100,0.1000,3441400000000
F18062,mr_B6779,AAPL,mr,BUY,150.4000,50,0.0500,3441500000000
F18064,mr_B6780,AAPL,mr,BUY,150.4000,50,0.0500,3441500000000
F18066,mr_S6415,AAPL,mr,SELL,150.4500,50,0.0500,3441600000000
F18068,mr_S6416,AAPL,mr,SELL,150.4500,50,0.0500,3441600000000
F18070,mr_B6780,AAPL,mr,BUY,150.4000,100,0.1000,3441700000000
F18072,mr_S6416,AAPL,mr,SELL,150.4500,100,0.1000,3441800000000
F18074,mr_B6781,AAPL,mr,BUY,150.4000,100,0.1000,3441900000000
F18076,mr_S6417,AAPL,mr,SELL,150.4500,100,0.1000,3442000000000
F18078,mr_B6781,AAPL,mr,BUY,150.4000,50,0.0500,3442100000000
F18080,mr_B6782,AAPL,mr,BUY,150.3900,50,0.0500,3442100000000
F18082,mr_S6417,AAPL,mr,SELL,150.4500,50,0.0500,3442200000000
F18084,mr_S6418,AAPL,mr,SELL,150.4500,50,0.0500,3442200000000
F18086,mr_B6782,AAPL,mr,BUY,150.3900,100,0.1000,3442300000000
F18088,mr_S6418,AAPL,mr,SELL,150.4500,100,0.1000,3442400000000
F18090,mr_B6784,AAPL,mr,BUY,150.3900,100,0.1000,3442500000000
F18092,mr_S6419,AAPL,mr,SELL,150.4500,100,0.1000,3442600000000
F18094,mr_B6784,AAPL,mr,BUY,150.3900,50,0.0500,3442700000000
F18096,mr_B6785,AAPL,mr,BUY,150.3900,50,0.0500,3442700000000
F18098,mr_S6419,AAPL,mr,SELL,150.4500,50,0.0500,3442800000000
F18100,mr_S6387,AAPL,mr,SELL,150.4600,50,0.0500,3442800000000
F18102,mr_B6785,AAPL,mr,BUY,150.3900,100,0.1000,3442900000000
F18104,mr_S6387,AAPL,mr,SELL,150.4600,100,0.1000,3443000000000
F18106,mr_B6786,AAPL,mr,BUY,150.3900,100,0.1000,3443100000000
F18108,mr_S6388,AAPL,mr,SELL,150.4600,100,0.1000,3443200000000
F18110,mr_B6786,AAPL,mr,BUY,150.3900,50,0.0500,3443300000000
F18112,mr_B6787,AAPL,mr,BUY,150.3900,50,0.0500,3443300000000
F18114,mr_S6388,AAPL,mr,SELL,150.4600,50,0.0500,3443400000000
F18116,mr_S6413,AAPL,mr,SELL,150.4600,50,0.0500,3443400000000
F18118,mr_B6787,AAPL,mr,BUY,150.3900,100,0.1000,3443500000000
F18120,mr_S6413,AAPL,mr,SELL,150.4600,100,0.1000,3443600000000
F18122,mr_B6934,AAPL,mr,BUY,150.3900,100,0.1000,3443700000000
F18124,mr_S6420,AAPL,mr,SELL,150.4600,100,0.1000,3443800000000
F18126,mr_B6934,AAPL,mr,BUY,150.3900,50,0.0500,3443900000000
F18128,mr_B6935,AAPL,mr,BUY,150.3900,50,0.0500,3443900000000
F18130,mr_S6420,AAPL,mr,SELL,150.4600,50,0.0500,3444000000000
F18132,mr_S6421,AAPL,mr,SELL,150.4600,50,0.0500,3444000000000
F18134,mr_B6935,AAPL,mr,BUY,150.3900,100,0.1000,3444100000000
F18136,mr_S6421,AAPL,mr,SELL,150.4600,100,0.1000,3444200000000
F18138,mr_B6947,AAPL,mr,BUY,150.3900,100,0.1000,3444300000000
F18140,mr_S6892,AAPL,mr,SELL,150.4600,100,0.1000,3444400000000
F18141,mr_X7026,AAPL,mr,BUY,150.4600,50,0.0500,3444400000000
F18142,mr_S6892,AAPL,mr,SELL,150.4600,50,0.0500,3444400000000
F18143,mr_X7026,AAPL,mr,BUY,150.4600,50,0.0500,3444400000000
F18144,mr_S6893,AAPL,mr,SELL,150.4600,50,0.0500,3444400000000
F18146,mr_B6947,AAPL,mr,BUY,150.3900,50,0.0500,3444500000000
F18148,mr_B6783,AAPL,mr,BUY,150.3800,50,0.0500,3444500000000
F18150,mr_S6893,AAPL,mr,SELL,150.4600,100,0.1000,3444600000000
F18151,mr_X7027,AAPL,mr,BUY,150.4600,100,0.1000,3444600000000
F18152,mr_S6894,AAPL,mr,SELL,150.4600,100,0.1000,3444600000000
F18154,mr_B6783,AAPL,mr,BUY,150.3800,100,0.1000,3444700000000
F18156,mr_S6894,AAPL,mr,SELL,150.4600,50,0.0500,3444800000000
F18158,mr_S6895,AAPL,mr,SELL,150.4600,50,0.0500,3444800000000
F18160,mr_B6922,AAPL,mr,BUY,150.3800,100,0.1000,3444900000000
F18162,mr_S6895,AAPL,mr,SELL,150.4600,100,0.1000,3445000000000
F18164,mr_B6922,AAPL,mr,BUY,150.3800,50,0.0500,3445100000000
F18166,mr_B6923,AAPL,mr,BUY,150.3800,50,0.0500,3445100000000
F18167,mr_B7028,AAPL,mr,BUY,150.4600,150,0.1500,3445200000000
F18168,mr_S6896,AAPL,mr,SELL,150.4600,150,0.1500,3445200000000
F18169,mr_B7029,AAPL,mr,BUY,150.4600,150,0.1500,3445300000000
F18170,mr_S6897,AAPL,mr,SELL,150.4600,150,0.1500,3445300000000
F18171,mr_B7030,AAPL,mr,BUY,150.4600,150,0.1500,3445400000000
F18172,mr_S6898,AAPL,mr,SELL,150.4600,150,0.1500,3445400000000
F18173,mr_B7031,AAPL,mr,BUY,150.4600,150,0.1500,3445500000000
F18174,mr_S6899,AAPL,mr,SELL,150.4600,150,0.1500,3445500000000
F18175,mr_B7032,AAPL,mr,BUY,150.4700,150,0.1500,3445600000000
F18176,mr_S6175,AAPL,mr,SELL,150.4700,150,0.1500,3445600000000
F18177,mr_B7033,AAPL,mr,BUY,150.4700,150,0.1500,3445700000000
F18178,mr_S6389,AAPL,mr,SELL,150.4700,150,0.1500,3445700000000
F18179,mr_B7034,AAPL,mr,BUY,150.4700,150,0.1500,3445800000000
F18180,mr_S6422,AAPL,mr,SELL,150.4700,150,0.1500,3445800000000
F18182,mr_S6902,AAPL,mr,SELL,150.4700,100,0.1000,3448500000000
F18184,mr_B7035,AAPL,mr,BUY,150.4600,100,0.1000,3448600000000
F18186,mr_S6902,AAPL,mr,SELL,150.4700,50,0.0500,3448700000000
F18188,mr_S6390,AAPL,mr,SELL,150.4800,50,0.0500,3448700000000
F18190,mr_B7035,AAPL,mr,BUY,150.4600,50,0.0500,3448800000000
F18192,mr_B7037,AAPL,mr,BUY,150.4600,50,0.0500,3448800000000
F18194,mr_S6390,AAPL,mr,SELL,150.4800,100,0.1000,3448900000000
F18196,mr_B7037,AAPL,mr,BUY,150.4600,100,0.1000,3449000000000
F18198,mr_S6391,AAPL,mr,SELL,150.4800,100,0.1000,3449100000000
F18200,mr_B7038,AAPL,mr,BUY,150.4600,100,0.1000,3449200000000
F18202,mr_S6391,AAPL,mr,SELL,150.4800,50,0.0500,3449300000000
F18204,mr_S6423,AAPL,mr,SELL,150.4800,50,0.0500,3449300000000
F18206,mr_B7038,AAPL,mr,BUY,150.4600,50,0.0500,3449400000000
